"country" "code" "date" "c1_school" "c1_general" "c2_workplace" "c2_general" "c3_events" "c3_general" "c4_gatherings" "c4_general" "c5_transport" "c5_general" "c6_homestaying" "c6_general" "c7_internal_mov" "c7_general" "c8_international_mov" "e1_incomesupport" "e1_general" "e2_debtrelief" "e3_fiscal" "e4_intrsupport" "h1_publicinfo" "h1_general" "h2_testing" "h3_tracing" "h4_healthcare_support" "h5_vaccines" "widlcard" "cases" "deaths" "stringency" "str_display" "legacy_stringency" "legacy_str_display" "restricts" "care"
"1542" "Belgium" "BEL" 2020-03-11 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 2 0 0 NA 267 0 21.03 21.03 26.67 26.67 0.114583333333333 0.466666666666667
"1543" "Bulgaria" "BGR" 2020-03-11 2 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 0 0 0 NA NA NA 29.49 29.49 37.38 37.38 0.208333333333333 0.266666666666667
"1544" "Switzerland" "CHE" 2020-03-11 0 0 0 0 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 490 3 27.38 27.38 28.57 28.57 0.175 0.366666666666667
"1545" "Cyprus" "CYP" 2020-03-11 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA NA NA 22.22 22.22 28.57 28.57 0.125 0.2
"1546" "Czech Republic" "CZE" 2020-03-11 3 1 0 0 2 1 2 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 1 2 0 0 NA 63 0 46.03 46.03 48.57 48.57 0.3875 0.466666666666667
"1547" "Germany" "DEU" 2020-03-11 3 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 2 0 0 NA 1296 2 28.58 28.58 32.62 32.62 0.233333333333333 0.4
"1548" "Denmark" "DNK" 2020-03-11 0 0 1 1 2 1 2 1 1 1 1 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 264 0 53.3 53.3 57.38 57.38 0.470833333333333 0.366666666666667
"1549" "Spain" "ESP" 2020-03-11 3 0 1 0 2 1 1 0 0 0 0 0 1 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 1639 35 47.1 47.1 56.19 56.19 0.4 0.366666666666667
"1550" "Estonia" "EST" 2020-03-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13 0 0 0 0 0 0 0
"1551" "Finland" "FIN" 2020-03-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA NA NA 19.44 19.44 22.86 22.86 0.09375 0.366666666666667
"1552" "France" "FRA" 2020-03-11 3 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 0 1 0 0 NA 1784 33 29.76 29.76 36.43 36.43 0.20625 0.3
"1553" "Greece" "GRC" 2020-03-11 3 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 90 0 33.33 33.33 42.86 42.86 0.25 0.2
"1554" "Hungary" "HUN" 2020-03-11 3 1 0 0 2 1 1 1 0 0 0 0 1 1 3 0 0 0 0 0 2 1 1 2 0 0 NA 12 0 53.96 53.96 60.95 60.95 0.45625 0.466666666666667
"1555" "Ireland" "IRL" 2020-03-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 0 0 NA 35 0 11.11 11.11 14.29 14.29 0 0.433333333333333
"1556" "Italy" "ITA" 2020-03-11 3 1 3 1 2 1 4 1 1 0 2 1 2 1 3 0 0 0 2784500000 0 2 1 2 2 0 0 NA 10149 631 87.43 87.43 84.76 84.76 0.822916666666667 0.533333333333333
"1557" "Luxembourg" "LUX" 2020-03-11 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 0 0 NA 7 0 22.22 22.22 22.86 22.86 0.116666666666667 0.533333333333333
"1558" "Netherlands" "NLD" 2020-03-11 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 2 0 0 NA 382 4 19.85 19.85 23.81 23.81 0.114583333333333 0.4
"1559" "Poland" "POL" 2020-03-11 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 0 0 0 0 NA 22 0 25 25 31.43 31.43 0.15625 0.2
"1560" "Portugal" "PRT" 2020-03-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 41 0 19.44 19.44 22.86 22.86 0.09375 0.466666666666667
"1561" "Romania" "ROU" 2020-03-11 3 1 0 0 2 1 1 1 1 0 0 0 0 0 3 0 0 0 0 0 2 1 0 0 0 0 NA 25 0 50.79 50.79 56.19 56.19 0.435416666666667 0.2
"1562" "Slovenia" "SVN" 2020-03-11 0 0 0 0 0 0 2 1 0 0 0 0 0 0 3 0 0 0 0 0 2 1 2 1 0 0 NA 31 0 26.59 26.59 31.43 31.43 0.16875 0.433333333333333
"1563" "Austria" "AUT" 2020-03-12 0 0 1 1 2 1 0 0 0 0 1 1 0 0 3 0 0 0 0 0 2 1 1 0 0 0 NA 246 0 42.19 42.19 51.43 51.43 0.34375 0.266666666666667
"1564" "Belgium" "BEL" 2020-03-12 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 2 0 0 NA 314 3 21.03 21.03 26.67 26.67 0.114583333333333 0.466666666666667
"1565" "Bulgaria" "BGR" 2020-03-12 2 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 0 0 0 NA 7 1 29.49 29.49 37.38 37.38 0.208333333333333 0.266666666666667
"1566" "Switzerland" "CHE" 2020-03-12 0 0 0 0 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 642 4 27.38 27.38 28.57 28.57 0.175 0.366666666666667
"1567" "Cyprus" "CYP" 2020-03-12 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 0 NA 6 0 22.22 22.22 28.57 28.57 0.125 0.3
"1568" "Czech Republic" "CZE" 2020-03-12 3 1 0 0 2 1 3 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 1 2 0 0 NA 94 0 48.02 48.02 48.57 48.57 0.4125 0.466666666666667
"1569" "Germany" "DEU" 2020-03-12 3 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 2 0 0 NA 1567 3 28.58 28.58 32.62 32.62 0.233333333333333 0.4
"1570" "Denmark" "DNK" 2020-03-12 0 0 1 1 2 1 2 1 1 1 1 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 516 0 53.3 53.3 57.38 57.38 0.470833333333333 0.366666666666667
"1571" "Spain" "ESP" 2020-03-12 3 0 1 0 2 1 1 0 0 0 0 0 1 0 3 0 0 0 15999493380 0 2 1 1 1 4213310800 0 NA 2140 47 47.1 47.1 56.19 56.19 0.4 0.366666666666667
"1572" "Estonia" "EST" 2020-03-12 0 0 0 0 2 1 3 1 0 0 0 0 2 1 1 0 0 0 0 0 2 1 1 0 0 0 NA 16 0 45.24 45.24 45.71 45.71 0.35 0.266666666666667
"1573" "Finland" "FIN" 2020-03-12 0 0 1 1 2 1 2 1 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 1 0 5543828 NA 59 0 43.51 43.51 44.29 44.29 0.35625 0.366666666666667
"1574" "France" "FRA" 2020-03-12 3 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 0 1 0 0 NA 2281 48 29.76 29.76 36.43 36.43 0.20625 0.3
"1575" "Greece" "GRC" 2020-03-12 3 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 99 1 33.33 33.33 42.86 42.86 0.25 0.2
"1576" "Hungary" "HUN" 2020-03-12 3 1 0 0 2 1 1 1 0 0 0 0 1 1 3 0 0 0 0 0 2 1 1 2 0 0 NA 13 0 53.96 53.96 60.95 60.95 0.45625 0.466666666666667
"1577" "Ireland" "IRL" 2020-03-12 3 1 1 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 0 0 NA 43 1 46.29 46.29 50 50 0.3875 0.433333333333333
"1578" "Italy" "ITA" 2020-03-12 3 1 3 1 2 1 4 1 1 0 2 1 2 1 3 0 0 0 0 0 2 1 2 2 0 0 NA 12462 827 87.43 87.43 84.76 84.76 0.822916666666667 0.533333333333333
"1579" "Luxembourg" "LUX" 2020-03-12 0 0 1 1 1 0 2 1 1 1 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA 7 0 35.18 35.18 39.52 39.52 0.2625 0.466666666666667
"1580" "Netherlands" "NLD" 2020-03-12 1 1 1 1 2 1 3 1 0 0 1 1 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 503 5 48.8 48.8 50 50 0.4125 0.366666666666667
"1581" "Poland" "POL" 2020-03-12 3 1 0 0 2 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 2 1 0 0 0 0 NA 31 0 43.25 43.25 55.24 55.24 0.34375 0.2
"1582" "Portugal" "PRT" 2020-03-12 0 0 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 285040000 0 2 1 1 2 0 0 NA 59 0 27.38 27.38 32.38 32.38 0.177083333333333 0.466666666666667
"1583" "Romania" "ROU" 2020-03-12 3 1 2 1 2 1 2 1 1 0 1 1 0 0 3 0 0 0 0 0 2 1 0 0 0 0 NA 45 0 67.06 67.06 74.05 74.05 0.616666666666667 0.2
"1584" "Slovenia" "SVN" 2020-03-12 0 0 0 0 0 0 2 1 0 0 0 0 0 0 3 0 0 0 0 0 2 1 2 1 0 0 NA 57 0 26.59 26.59 31.43 31.43 0.16875 0.433333333333333
"1585" "Austria" "AUT" 2020-03-13 0 0 1 1 2 1 0 0 1 1 1 1 2 0 3 0 0 0 0 0 2 1 1 0 0 0 NA 361 1 57.27 57.27 63.33 63.33 0.489583333333333 0.266666666666667
"1586" "Belgium" "BEL" 2020-03-13 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 1 0 0 NA 399 3 26.85 26.85 33.81 33.81 0.177083333333333 0.366666666666667
"1587" "Bulgaria" "BGR" 2020-03-13 3 1 1 1 2 1 0 0 0 0 0 0 2 1 1 0 0 0 0 0 2 1 1 0 0 0 NA 23 1 53.04 53.04 67.14 67.14 0.4375 0.266666666666667
"1588" "Switzerland" "CHE" 2020-03-13 3 1 0 0 2 1 1 1 0 0 0 0 0 0 3 0 0 0 1.049e+10 0 2 1 1 1 0 0 NA 854 4 46.82 46.82 51.43 51.43 0.39375 0.366666666666667
"1589" "Cyprus" "CYP" 2020-03-13 3 1 0 0 2 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 1 0 1 0 0 NA NA NA 38.89 38.89 48.57 48.57 0.3125 0.3
"1590" "Czech Republic" "CZE" 2020-03-13 3 1 0 0 2 1 3 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 1 2 0 0 NA 116 0 48.02 48.02 48.57 48.57 0.4125 0.466666666666667
"1591" "Germany" "DEU" 2020-03-13 3 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 2 0 0 NA 2369 5 28.58 28.58 32.62 32.62 0.233333333333333 0.4
"1592" "Denmark" "DNK" 2020-03-13 3 1 1 1 2 1 3 1 1 1 1 1 1 1 3 0 0 0 1112519935.9 0 2 1 1 1 0 0 NA 676 0 76.71 76.71 77.62 77.62 0.714583333333333 0.366666666666667
"1593" "Spain" "ESP" 2020-03-13 3 0 1 0 2 1 1 0 0 0 0 0 1 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 3004 84 47.1 47.1 56.19 56.19 0.4 0.366666666666667
"1594" "Estonia" "EST" 2020-03-13 0 0 0 0 2 1 3 1 0 0 0 0 2 1 1 0 0 1 0 0 2 1 1 0 0 0 NA 27 0 45.24 45.24 45.71 45.71 0.35 0.366666666666667
"1595" "Finland" "FIN" 2020-03-13 0 0 1 1 2 1 2 1 1 0 0 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 155 0 47.48 47.48 49.05 49.05 0.397916666666667 0.366666666666667
"1596" "France" "FRA" 2020-03-13 3 0 0 0 2 1 2 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 0 1 0 0 NA 2876 61 42.86 42.86 45 45 0.35625 0.3
"1597" "Greece" "GRC" 2020-03-13 3 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 133 1 33.33 33.33 42.86 42.86 0.25 0.2
"1598" "Hungary" "HUN" 2020-03-13 3 1 0 0 2 1 1 1 0 0 0 0 1 1 3 0 0 0 0 0 2 1 1 2 0 0 NA 16 0 53.96 53.96 60.95 60.95 0.45625 0.466666666666667
"1599" "Ireland" "IRL" 2020-03-13 3 1 1 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 0 0 NA 70 1 46.29 46.29 50 50 0.3875 0.433333333333333
"1600" "Italy" "ITA" 2020-03-13 3 1 3 1 2 1 4 1 1 0 2 1 2 1 3 0 0 0 0 0 2 1 2 2 0 0 NA 15113 1016 87.43 87.43 84.76 84.76 0.822916666666667 0.533333333333333
"1601" "Luxembourg" "LUX" 2020-03-13 0 0 1 1 2 0 4 1 1 1 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA 26 0 43.12 43.12 45.24 45.24 0.354166666666667 0.466666666666667
"1602" "Netherlands" "NLD" 2020-03-13 1 1 1 1 2 1 3 1 0 0 1 1 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 614 5 48.8 48.8 50 50 0.4125 0.366666666666667
"1603" "Poland" "POL" 2020-03-13 3 1 0 0 2 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 2 1 0 0 336870464 0 NA 49 1 43.25 43.25 55.24 55.24 0.34375 0.2
"1604" "Portugal" "PRT" 2020-03-13 3 1 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 78 0 38.5 38.5 46.67 46.67 0.302083333333333 0.466666666666667
"1605" "Romania" "ROU" 2020-03-13 3 1 2 1 2 1 2 1 1 0 1 1 0 0 3 0 0 0 0 0 2 1 0 0 0 0 NA 64 0 67.06 67.06 74.05 74.05 0.616666666666667 0.2
"1606" "Slovenia" "SVN" 2020-03-13 0 0 0 0 0 0 2 1 0 0 0 0 0 0 3 0 0 0 3325569569 0 2 1 2 1 0 0 NA 96 0 26.59 26.59 31.43 31.43 0.16875 0.433333333333333
"1607" "Austria" "AUT" 2020-03-14 0 0 1 1 2 1 0 0 1 1 1 1 2 0 3 0 0 0 0 0 2 1 1 0 0 0 NA 504 1 57.27 57.27 63.33 63.33 0.489583333333333 0.266666666666667
"1608" "Belgium" "BEL" 2020-03-14 2 1 2 1 2 1 0 0 0 0 0 0 2 1 1 0 0 0 0 0 2 1 1 1 0 0 NA 559 3 53.04 53.04 67.14 67.14 0.4375 0.366666666666667
"1609" "Bulgaria" "BGR" 2020-03-14 3 1 1 1 2 1 0 0 0 0 0 0 2 1 1 0 0 0 0 0 2 1 1 0 0 0 NA 31 1 53.04 53.04 67.14 67.14 0.4375 0.266666666666667
"1610" "Switzerland" "CHE" 2020-03-14 3 1 0 0 2 1 1 1 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 1121 7 46.82 46.82 51.43 51.43 0.39375 0.366666666666667
"1611" "Cyprus" "CYP" 2020-03-14 3 1 0 0 2 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 1 0 1 0 0 NA 14 0 38.89 38.89 48.57 48.57 0.3125 0.3
"1612" "Czech Republic" "CZE" 2020-03-14 3 1 3 1 2 1 3 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 1 2 0 0 NA 150 0 59.13 59.13 62.86 62.86 0.5375 0.466666666666667
"1613" "Germany" "DEU" 2020-03-14 3 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 2 0 0 NA 3062 5 26.6 26.6 32.62 32.62 0.208333333333333 0.4
"1614" "Denmark" "DNK" 2020-03-14 3 1 1 1 2 1 3 1 1 1 1 1 1 1 4 0 0 0 0 0 2 1 1 1 0 0 NA 804 0 79.49 79.49 80.48 80.48 0.745833333333333 0.366666666666667
"1615" "Spain" "ESP" 2020-03-14 3 0 2 1 2 1 1 0 1 1 2 1 1 1 3 0 0 0 0 0 2 1 1 1 0 0 NA 4231 121 71.69 71.69 78.81 78.81 0.670833333333333 0.366666666666667
"1616" "Estonia" "EST" 2020-03-14 0 0 0 0 2 1 3 1 0 0 0 0 2 1 1 0 0 1 0 0 2 1 1 0 0 0 NA 79 0 45.24 45.24 45.71 45.71 0.35 0.366666666666667
"1617" "Finland" "FIN" 2020-03-14 0 0 1 1 2 1 2 1 1 0 0 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 183 0 47.48 47.48 49.05 49.05 0.397916666666667 0.366666666666667
"1618" "France" "FRA" 2020-03-14 3 0 0 0 2 1 2 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 0 1 0 0 NA 3661 79 42.86 42.86 45 45 0.35625 0.3
"1619" "Greece" "GRC" 2020-03-14 3 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 190 1 33.33 33.33 42.86 42.86 0.25 0.2
"1620" "Hungary" "HUN" 2020-03-14 3 1 0 0 2 1 1 1 0 0 0 0 1 1 3 0 0 0 0 0 2 1 1 2 0 0 NA 25 0 53.96 53.96 60.95 60.95 0.45625 0.466666666666667
"1621" "Ireland" "IRL" 2020-03-14 3 1 1 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 0 0 NA 91 1 46.29 46.29 50 50 0.3875 0.433333333333333
"1622" "Italy" "ITA" 2020-03-14 3 1 3 1 2 1 4 1 1 0 2 1 2 1 3 0 0 0 0 0 2 1 2 2 0 0 NA 17660 1268 87.43 87.43 84.76 84.76 0.822916666666667 0.533333333333333
"1623" "Luxembourg" "LUX" 2020-03-14 0 0 1 1 2 0 4 1 1 1 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA 38 1 43.12 43.12 45.24 45.24 0.354166666666667 0.466666666666667
"1624" "Netherlands" "NLD" 2020-03-14 1 1 1 1 2 1 3 1 0 0 1 1 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 804 5 48.8 48.8 50 50 0.4125 0.366666666666667
"1625" "Poland" "POL" 2020-03-14 3 1 2 1 2 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 2 1 0 0 0 0 NA 68 2 51.72 51.72 65.95 65.95 0.4375 0.2
"1626" "Portugal" "PRT" 2020-03-14 3 1 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 112 0 38.5 38.5 46.67 46.67 0.302083333333333 0.466666666666667
"1627" "Romania" "ROU" 2020-03-14 3 1 2 1 2 1 2 1 1 0 1 1 0 0 3 0 0 0 0 0 2 1 0 0 0 0 NA 89 0 67.06 67.06 74.05 74.05 0.616666666666667 0.2
"1628" "Slovenia" "SVN" 2020-03-14 0 0 0 0 0 0 2 1 0 0 1 1 0 0 3 0 0 0 0 0 2 1 2 1 0 0 NA 141 0 32.4 32.4 38.57 38.57 0.23125 0.433333333333333
"1629" "Austria" "AUT" 2020-03-15 0 0 1 1 2 1 0 0 1 1 1 1 2 0 3 0 0 0 0 0 2 1 1 0 0 0 NA 655 1 57.27 57.27 63.33 63.33 0.489583333333333 0.266666666666667
"1630" "Belgium" "BEL" 2020-03-15 2 1 2 1 2 1 0 0 0 0 0 0 2 1 1 0 0 0 0 0 2 1 1 1 0 0 NA 689 4 53.04 53.04 67.14 67.14 0.4375 0.366666666666667
"1631" "Bulgaria" "BGR" 2020-03-15 3 1 1 1 2 1 0 0 0 0 0 0 2 1 1 0 0 0 0 0 2 1 1 0 0 0 NA 41 2 53.04 53.04 67.14 67.14 0.4375 0.266666666666667
"1632" "Switzerland" "CHE" 2020-03-15 3 1 0 0 2 1 1 1 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 1359 11 46.82 46.82 51.43 51.43 0.39375 0.366666666666667
"1633" "Cyprus" "CYP" 2020-03-15 3 1 0 0 2 1 0 0 0 0 0 0 0 0 4 0 0 0 0 0 2 1 0 1 109760500 0 NA 21 0 44.44 44.44 54.29 54.29 0.375 0.3
"1634" "Czech Republic" "CZE" 2020-03-15 3 1 3 1 2 1 3 1 0 0 2 1 0 0 2 0 0 0 0 0 2 1 1 2 0 0 NA 214 0 67.59 67.59 73.57 73.57 0.63125 0.466666666666667
"1635" "Germany" "DEU" 2020-03-15 3 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 2 0 0 NA 3795 8 26.6 26.6 32.62 32.62 0.208333333333333 0.4
"1636" "Denmark" "DNK" 2020-03-15 3 1 1 1 2 1 3 1 1 1 1 1 1 1 4 0 0 0 0 0 2 1 1 1 0 0 NA 827 0 79.49 79.49 80.48 80.48 0.745833333333333 0.366666666666667
"1637" "Spain" "ESP" 2020-03-15 3 0 2 1 2 1 1 0 1 1 2 1 1 1 3 0 0 0 0 0 2 1 1 1 0 0 NA 5753 136 71.69 71.69 78.81 78.81 0.670833333333333 0.366666666666667
"1638" "Estonia" "EST" 2020-03-15 0 0 0 0 2 1 3 1 0 0 0 0 2 1 1 0 0 1 0 0 2 1 1 0 0 0 NA 115 0 45.24 45.24 45.71 45.71 0.35 0.366666666666667
"1639" "Finland" "FIN" 2020-03-15 0 0 1 1 2 1 2 1 1 0 0 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 210 0 47.48 47.48 49.05 49.05 0.397916666666667 0.366666666666667
"1640" "France" "FRA" 2020-03-15 3 0 0 0 2 1 2 1 0 0 0 0 0 0 2 0 0 0 0 0 2 1 0 1 0 0 NA 4499 91 42.86 42.86 45 45 0.35625 0.3
"1641" "Greece" "GRC" 2020-03-15 3 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 228 3 33.33 33.33 42.86 42.86 0.25 0.2
"1642" "Hungary" "HUN" 2020-03-15 3 1 0 0 2 1 1 1 0 0 0 0 1 1 3 0 0 0 0 0 2 1 1 2 0 0 NA 31 0 53.96 53.96 60.95 60.95 0.45625 0.466666666666667
"1643" "Ireland" "IRL" 2020-03-15 3 1 1 1 2 1 4 1 0 0 0 0 0 0 0 1 1 0 0 0 2 1 2 1 0 0 NA 129 2 50.26 50.26 50 50 0.4375 0.566666666666667
"1644" "Italy" "ITA" 2020-03-15 3 1 3 1 2 1 4 1 1 0 2 1 2 1 3 0 0 0 0 0 2 1 2 2 0 0 NA 21157 1441 87.43 87.43 84.76 84.76 0.822916666666667 0.533333333333333
"1645" "Luxembourg" "LUX" 2020-03-15 0 0 1 1 2 0 4 1 1 1 0 0 2 1 0 0 0 0 0 0 2 1 1 2 0 0 NA NA NA 54.23 54.23 59.52 59.52 0.447916666666667 0.466666666666667
"1646" "Netherlands" "NLD" 2020-03-15 1 1 3 1 2 1 3 1 0 0 1 1 1 1 0 0 0 0 0 0 2 1 1 1 0 0 NA 959 12 61.24 61.24 59.52 59.52 0.5375 0.366666666666667
"1647" "Poland" "POL" 2020-03-15 3 1 2 1 2 1 0 0 0 0 0 0 1 1 4 0 0 0 0 0 2 1 0 0 0 0 NA 104 3 60.05 60.05 74.52 74.52 0.53125 0.2
"1648" "Portugal" "PRT" 2020-03-15 3 1 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 169 0 38.5 38.5 46.67 46.67 0.302083333333333 0.466666666666667
"1649" "Romania" "ROU" 2020-03-15 3 1 2 1 2 1 2 1 1 0 1 1 0 0 3 0 0 0 0 0 2 1 0 0 0 0 NA 113 0 67.06 67.06 74.05 74.05 0.616666666666667 0.2
"1650" "Slovenia" "SVN" 2020-03-15 0 0 0 0 0 0 2 1 0 0 1 1 0 0 3 0 0 0 0 0 2 1 2 1 0 0 NA 181 0 32.4 32.4 38.57 38.57 0.23125 0.433333333333333
"1651" "Austria" "AUT" 2020-03-16 3 1 3 1 2 1 4 1 1 1 1 1 2 0 3 0 0 2 0 0 2 1 1 0 0 0 NA 860 1 84.79 84.79 84.76 84.76 0.802083333333333 0.466666666666667
"1652" "Belgium" "BEL" 2020-03-16 2 1 2 1 2 1 0 0 0 0 0 0 2 1 1 0 0 0 0 0 2 1 1 1 0 0 NA 886 4 53.04 53.04 67.14 67.14 0.4375 0.366666666666667
"1653" "Bulgaria" "BGR" 2020-03-16 3 1 1 1 2 1 0 0 0 0 0 0 2 1 1 0 0 0 2.84e+08 0 2 1 1 0 0 0 NA 51 2 53.04 53.04 67.14 67.14 0.4375 0.266666666666667
"1654" "Switzerland" "CHE" 2020-03-16 3 1 0 0 2 1 1 1 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 1 0 0 NA 2200 13 46.82 46.82 51.43 51.43 0.39375 0.366666666666667
"1655" "Cyprus" "CYP" 2020-03-16 3 1 2 1 2 1 0 0 0 0 0 0 0 0 4 0 0 0 0 0 2 1 0 1 0 0 NA 30 0 52.91 52.91 65 65 0.46875 0.3
"1656" "Czech Republic" "CZE" 2020-03-16 3 1 3 1 2 1 3 1 0 0 2 1 2 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 298 0 78.31 78.31 76.43 76.43 0.725 0.466666666666667
"1657" "Germany" "DEU" 2020-03-16 3 1 0 0 2 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 2 0 1 2 0 0 NA 4838 12 35.32 35.32 41.9 41.9 0.302083333333333 0.533333333333333
"1658" "Denmark" "DNK" 2020-03-16 3 1 1 1 2 1 3 1 1 1 1 1 1 1 4 0 0 0 0 0 2 1 1 1 0 0 NA 875 1 79.49 79.49 80.48 80.48 0.745833333333333 0.366666666666667
"1659" "Spain" "ESP" 2020-03-16 3 1 2 1 2 1 1 0 1 1 2 1 1 1 3 0 0 0 0 0 2 1 1 1 0 0 NA 7753 288 74.86 74.86 82.38 82.38 0.702083333333333 0.366666666666667
"1660" "Estonia" "EST" 2020-03-16 3 1 0 0 2 1 3 1 0 0 0 0 2 1 1 0 0 1 434 0 2 1 1 0 0 0 NA 171 0 56.35 56.35 60 60 0.475 0.366666666666667
"1661" "Finland" "FIN" 2020-03-16 2 1 2 1 2 1 2 1 1 0 1 1 1 1 3 0 0 0 0 0 2 1 1 1 0 0 NA 267 0 71.55 71.55 72.86 72.86 0.647916666666667 0.366666666666667
"1662" "France" "FRA" 2020-03-16 3 1 0 0 2 1 2 1 1 1 0 0 0 0 2 2 1 2 0 0 2 1 0 1 0 0 NA 5423 127 53.17 53.17 58.1 58.1 0.470833333333333 0.7
"1663" "Greece" "GRC" 2020-03-16 3 1 0 0 2 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 1 0 0 0 0 NA 331 4 38.89 38.89 48.57 48.57 0.3125 0.2
"1664" "Hungary" "HUN" 2020-03-16 3 1 2 0 2 1 1 1 1 1 0 0 1 1 4 0 0 0 0 0 2 1 1 2 0 0 NA 39 1 69.18 69.18 80.48 80.48 0.633333333333333 0.466666666666667
"1665" "Ireland" "IRL" 2020-03-16 3 1 1 1 2 1 4 1 0 0 0 0 0 0 0 1 1 0 0 0 2 1 2 1 0 0 NA 169 2 50.26 50.26 50 50 0.4375 0.566666666666667
